id,city,city_code,begetter_code,counts
3419,北京市,110000,000000,25.0
3420,市辖区,110100,110000,25.0
3421,东城区,110101,110100,0.0
3422,西城区,110102,110100,0.0
3423,崇文区,110103,110100,0.0
3424,宣武区,110104,110100,0.0
3425,朝阳区,110105,110100,0.0
3426,丰台区,110106,110100,1.0
3427,石景山区,110107,110100,0.0
3428,海淀区,110108,110100,0.0
3429,门头沟区,110109,110100,0.0
3430,房山区,110111,110100,0.0
3431,通州区,110112,110100,1.0
3432,顺义区,110113,110100,0.0
3433,昌平区,110114,110100,0.0
3434,大兴区,110115,110100,0.0
3435,平谷区,110116,110100,0.0
3436,怀柔区,110117,110100,0.0
3437,市辖县,110200,110000,0.0
3438,密云县,110228,110200,0.0
3439,延庆县,110229,110200,0.0
3440,天津市,120000,000000,0.0
3441,市辖区,120100,120000,0.0
3442,和平区,120101,120100,0.0
3443,河东区,120102,120100,0.0
3444,河西区,120103,120100,0.0
3445,南开区,120104,120100,0.0
3446,河北区,120105,120100,0.0
3447,红桥区,120106,120100,0.0
3448,塘沽区,120107,120100,0.0
3449,汉沽区,120108,120100,0.0
3450,大港区,120109,120100,0.0
3451,东丽区,120110,120100,0.0
3452,西青区,120111,120100,0.0
3453,津南区,120112,120100,0.0
3454,北辰区,120113,120100,0.0
3455,武清区,120114,120100,0.0
3456,宝坻区,120115,120100,0.0
3457,市辖县,120200,120000,0.0
3458,宁河县,120221,120200,0.0
3459,静海县,120223,120200,0.0
3460,蓟县,120225,120200,0.0
3461,河北省,130000,000000,213.0
3462,石家庄市,130100,130000,5.0
3463,长安区,130102,130100,0.0
3464,桥东区,130103,130100,0.0
3465,桥西区,130104,130100,0.0
3466,新华区,130105,130100,0.0
3467,井陉矿区,130107,130100,0.0
3468,裕华区,130108,130100,0.0
3469,井陉县,130121,130100,0.0
3470,正定县,130123,130100,0.0
3471,栾城县,130124,130100,0.0
3472,行唐县,130125,130100,0.0
3473,灵寿县,130126,130100,0.0
3474,高邑县,130127,130100,0.0
3475,深泽县,130128,130100,0.0
3476,赞皇县,130129,130100,0.0
3477,无极县,130130,130100,0.0
3478,平山县,130131,130100,0.0
3479,元氏县,130132,130100,1.0
3480,赵县,130133,130100,0.0
3481,辛集市,130181,130100,0.0
3482,藁城市,130182,130100,0.0
3483,晋州市,130183,130100,0.0
3484,新乐市,130184,130100,0.0
3485,鹿泉市,130185,130100,0.0
3486,唐山市,130200,130000,31.0
3487,路南区,130202,130200,0.0
3488,路北区,130203,130200,0.0
3489,古冶区,130204,130200,0.0
3490,开平区,130205,130200,0.0
3491,新区,130206,130200,0.0
3492,丰润县,130221,130200,0.0
3493,滦县,130223,130200,0.0
3494,滦南县,130224,130200,1.0
3495,乐亭县,130225,130200,0.0
3496,迁西县,130227,130200,0.0
3497,玉田县,130229,130200,7.0
3498,唐海县,130230,130200,0.0
3499,遵化市,130281,130200,0.0
3500,丰南市,130282,130200,0.0
3501,迁安市,130283,130200,0.0
3502,秦皇岛市,130300,130000,22.0
3503,海港区,130302,130300,0.0
3504,山海关区,130303,130300,0.0
3505,北戴河区,130304,130300,0.0
3506,青龙满族自治县,130321,130300,0.0
3507,昌黎县,130322,130300,10.0
3508,抚宁县,130323,130300,0.0
3509,卢龙县,130324,130300,0.0
3510,邯郸市,130400,130000,4.0
3511,邯山区,130402,130400,0.0
3512,丛台区,130403,130400,0.0
3513,复兴区,130404,130400,0.0
3514,峰峰矿区,130406,130400,0.0
3515,邯郸县,130421,130400,0.0
3516,临漳县,130423,130400,0.0
3517,成安县,130424,130400,0.0
3518,大名县,130425,130400,0.0
3519,涉县,130426,130400,0.0
3520,磁县,130427,130400,0.0
3521,肥乡县,130428,130400,0.0
3522,永年县,130429,130400,0.0
3523,邱县,130430,130400,0.0
3524,鸡泽县,130431,130400,0.0
3525,广平县,130432,130400,0.0
3526,馆陶县,130433,130400,0.0
3527,魏县,130434,130400,0.0
3528,曲周县,130435,130400,0.0
3529,武安市,130481,130400,0.0
3530,邢台市,130500,130000,-1.0
3531,桥东区,130502,130500,0.0
3532,桥西区,130503,130500,0.0
3533,邢台县,130521,130500,0.0
3534,临城县,130522,130500,0.0
3535,内丘县,130523,130500,0.0
3536,柏乡县,130524,130500,0.0
3537,隆尧县,130525,130500,0.0
3538,任县,130526,130500,0.0
3539,南和县,130527,130500,0.0
3540,宁晋县,130528,130500,0.0
3541,巨鹿县,130529,130500,0.0
3542,新河县,130530,130500,0.0
3543,广宗县,130531,130500,0.0
3544,平乡县,130532,130500,0.0
3545,威县,130533,130500,0.0
3546,清河县,130534,130500,0.0
3547,临西县,130535,130500,0.0
3548,南宫市,130581,130500,0.0
3549,沙河市,130582,130500,0.0
3550,保定市,130600,130000,28.0
3551,新市区,130602,130600,0.0
3552,北市区,130603,130600,0.0
3553,南市区,130604,130600,0.0
3554,满城县,130621,130600,0.0
3555,清苑县,130622,130600,0.0
3556,涞水县,130623,130600,0.0
3557,阜平县,130624,130600,0.0
3558,徐水县,130625,130600,0.0
3559,定兴县,130626,130600,0.0
3560,唐县,130627,130600,0.0
3561,高阳县,130628,130600,0.0
3562,容城县,130629,130600,0.0
3563,涞源县,130630,130600,0.0
3564,望都县,130631,130600,0.0
3565,安新县,130632,130600,0.0
3566,易县,130633,130600,0.0
3567,曲阳县,130634,130600,0.0
3568,蠡县,130635,130600,0.0
3569,顺平县,130636,130600,0.0
3570,博野县,130637,130600,0.0
3571,雄县,130638,130600,0.0
3572,涿州市,130681,130600,0.0
3573,定州市,130682,130600,4.0
3574,安国市,130683,130600,0.0
3575,高碑店市,130684,130600,0.0
3576,张家口市,130700,130000,59.0
3577,桥东区,130702,130700,0.0
3578,桥西区,130703,130700,0.0
3579,宣化区,130705,130700,0.0
3580,下花园区,130706,130700,0.0
3581,宣化县,130721,130700,0.0
3582,张北县,130722,130700,0.0
3583,康保县,130723,130700,0.0
3584,沽源县,130724,130700,0.0
3585,尚义县,130725,130700,5.0
3586,蔚县,130726,130700,0.0
3587,阳原县,130727,130700,0.0
3588,怀安县,130728,130700,0.0
3589,万全县,130729,130700,0.0
3590,怀来县,130730,130700,0.0
3591,涿鹿县,130731,130700,0.0
3592,赤城县,130732,130700,0.0
3593,崇礼县,130733,130700,0.0
3594,承德市,130800,130000,44.0
3595,双桥区,130802,130800,0.0
3596,双滦区,130803,130800,0.0
3597,鹰手营子矿区,130804,130800,0.0
3598,承德县,130821,130800,0.0
3599,兴隆县,130822,130800,0.0
3600,平泉县,130823,130800,0.0
3601,滦平县,130824,130800,0.0
3602,隆化县,130825,130800,0.0
3603,丰宁满族自治县,130826,130800,1.0
3604,宽城满族自治县,130827,130800,0.0
3605,围场满族蒙古族自治县,130828,130800,14.0
3606,沧州市,130900,130000,-1.0
3607,新华区,130902,130900,0.0
3608,运河区,130903,130900,0.0
3609,沧县,130921,130900,0.0
3610,青县,130922,130900,0.0
3611,东光县,130923,130900,0.0
3612,海兴县,130924,130900,0.0
3613,盐山县,130925,130900,0.0
3614,肃宁县,130926,130900,0.0
3615,南皮县,130927,130900,0.0
3616,吴桥县,130928,130900,0.0
3617,献县,130929,130900,0.0
3618,孟村回族自治县,130930,130900,0.0
3619,泊头市,130981,130900,0.0
3620,任丘市,130982,130900,0.0
3621,黄骅市,130983,130900,0.0
3622,河间市,130984,130900,0.0
3623,廊坊市,131000,130000,2.0
3624,安次区,131002,131000,0.0
3625,广阳区,131003,131000,0.0
3626,固安县,131022,131000,0.0
3627,永清县,131023,131000,0.0
3628,香河县,131024,131000,0.0
3629,大城县,131025,131000,0.0
3630,文安县,131026,131000,0.0
3631,大厂回族自治县,131028,131000,0.0
3632,霸州市,131081,131000,0.0
3633,三河市,131082,131000,0.0
3634,衡水市,131100,130000,7.0
3635,桃城区,131102,131100,0.0
3636,枣强县,131121,131100,1.0
3637,武邑县,131122,131100,0.0
3638,武强县,131123,131100,0.0
3639,饶阳县,131124,131100,0.0
3640,安平县,131125,131100,0.0
3641,故城县,131126,131100,0.0
3642,景县,131127,131100,0.0
3643,阜城县,131128,131100,0.0
3644,冀州市,131181,131100,0.0
3645,深州市,131182,131100,0.0
3646,山西省,140000,000000,25.0
3647,太原市,140100,140000,5.0
3648,小店区,140105,140100,0.0
3649,迎泽区,140106,140100,0.0
3650,杏花岭区,140107,140100,0.0
3651,尖草坪区,140108,140100,0.0
3652,万柏林区,140109,140100,0.0
3653,晋源区,140110,140100,0.0
3654,清徐县,140121,140100,0.0
3655,阳曲县,140122,140100,0.0
3656,娄烦县,140123,140100,0.0
3657,古交市,140181,140100,0.0
3658,大同市,140200,140000,0.0
3659,城区,140202,140200,0.0
3660,矿区,140203,140200,0.0
3661,南郊区,140211,140200,0.0
3662,新荣区,140212,140200,0.0
3663,阳高县,140221,140200,0.0
3664,天镇县,140222,140200,0.0
3665,广灵县,140223,140200,0.0
3666,灵丘县,140224,140200,0.0
3667,浑源县,140225,140200,0.0
3668,左云县,140226,140200,0.0
3669,大同县,140227,140200,0.0
3670,阳泉市,140300,140000,0.0
3671,城区,140302,140300,0.0
3672,矿区,140303,140300,0.0
3673,郊区,140311,140300,0.0
3674,平定县,140321,140300,0.0
3675,盂县,140322,140300,0.0
3676,长治市,140400,140000,5.0
3677,城区,140402,140400,0.0
3678,郊区,140411,140400,0.0
3679,长治县,140421,140400,0.0
3680,襄垣县,140423,140400,0.0
3681,屯留县,140424,140400,0.0
3682,平顺县,140425,140400,0.0
3683,黎城县,140426,140400,0.0
3684,壶关县,140427,140400,0.0
3685,长子县,140428,140400,0.0
3686,武乡县,140429,140400,0.0
3687,沁县,140430,140400,0.0
3688,沁源县,140431,140400,0.0
3689,潞城市,140481,140400,0.0
3690,晋城市,140500,140000,0.0
3691,城区,140502,140500,0.0
3692,沁水县,140521,140500,0.0
3693,阳城县,140522,140500,0.0
3694,陵川县,140524,140500,0.0
3695,泽州县,140525,140500,0.0
3696,高平市,140581,140500,0.0
3697,朔州市,140600,140000,7.0
3698,朔城区,140602,140600,0.0
3699,平鲁区,140603,140600,0.0
3700,山阴县,140621,140600,0.0
3701,应县,140622,140600,2.0
3702,右玉县,140623,140600,0.0
3703,怀仁县,140624,140600,0.0
3704,晋中市,140700,140000,1.0
3705,榆次区,140702,140700,0.0
3706,榆社县,140721,140700,0.0
3707,左权县,140722,140700,0.0
3708,和顺县,140723,140700,0.0
3709,昔阳县,140724,140700,0.0
3710,寿阳县,140725,140700,0.0
3711,太谷县,140726,140700,0.0
3712,祁县,140727,140700,0.0
3713,平遥县,140728,140700,0.0
3714,灵石县,140729,140700,0.0
3715,介休市,140781,140700,0.0
3716,运城市,140800,140000,2.0
3717,盐湖区,140802,140800,0.0
3718,临猗县,140821,140800,0.0
3719,万荣县,140822,140800,2.0
3720,闻喜县,140823,140800,0.0
3721,稷山县,140824,140800,0.0
3722,新绛县,140825,140800,0.0
3723,绛县,140826,140800,0.0
3724,垣曲县,140827,140800,0.0
3725,夏县,140828,140800,0.0
3726,平陆县,140829,140800,0.0
3727,芮城县,140830,140800,0.0
3728,永济市,140881,140800,0.0
3729,河津市,140882,140800,0.0
3730,忻州市,140900,140000,4.0
3731,忻府区,140902,140900,1.0
3732,定襄县,140921,140900,0.0
3733,五台县,140922,140900,0.0
3734,代县,140923,140900,0.0
3735,繁峙县,140924,140900,0.0
3736,宁武县,140925,140900,0.0
3737,静乐县,140926,140900,0.0
3738,神池县,140927,140900,0.0
3739,五寨县,140928,140900,0.0
3740,岢岚县,140929,140900,0.0
3741,河曲县,140930,140900,0.0
3742,保德县,140931,140900,0.0
3743,偏关县,140932,140900,0.0
3744,原平市,140981,140900,0.0
3745,临汾市,141000,140000,1.0
3746,尧都区,141002,141000,0.0
3747,曲沃县,141021,141000,0.0
3748,翼城县,141022,141000,0.0
3749,襄汾县,141023,141000,0.0
3750,洪洞县,141024,141000,0.0
3751,古县,141025,141000,0.0
3752,安泽县,141026,141000,0.0
3753,浮山县,141027,141000,0.0
3754,吉县,141028,141000,0.0
3755,乡宁县,141029,141000,0.0
3756,大宁县,141030,141000,0.0
3757,隰县,141031,141000,0.0
3758,永和县,141032,141000,0.0
3759,蒲县,141033,141000,0.0
3760,汾西县,141034,141000,0.0
3761,侯马市,141081,141000,0.0
3762,霍州市,141082,141000,0.0
3763,吕梁地区,142300,140000,0.0
3764,孝义市,142301,142300,0.0
3765,离石市,142302,142300,0.0
3766,汾阳市,142303,142300,0.0
3767,文水县,142322,142300,0.0
3768,交城县,142323,142300,0.0
3769,兴县,142325,142300,0.0
3770,临县,142326,142300,0.0
3771,柳林县,142327,142300,0.0
3772,石楼县,142328,142300,0.0
3773,岚县,142329,142300,0.0
3774,方山县,142330,142300,0.0
3775,中阳县,142332,142300,0.0
3776,交口县,142333,142300,0.0
3777,内蒙古,150000,000000,88.0
3778,呼和浩特市,150100,150000,20.0
3779,新城区,150102,150100,0.0
3780,回民区,150103,150100,0.0
3781,玉泉区,150104,150100,0.0
3782,赛罕区,150105,150100,0.0
3783,土默特左旗,150121,150100,0.0
3784,托克托县,150122,150100,0.0
3785,和林格尔县,150123,150100,0.0
3786,清水河县,150124,150100,0.0
3787,武川县,150125,150100,5.0
3788,包头市,150200,150000,5.0
3789,东河区,150202,150200,0.0
3790,昆都仑区,150203,150200,0.0
3791,青山区,150204,150200,0.0
3792,石拐区,150205,150200,0.0
3793,白云矿区,150206,150200,0.0
3794,九原区,150207,150200,0.0
3795,土默特右旗,150221,150200,0.0
3796,固阳县,150222,150200,0.0
3797,达尔罕茂明安联合旗,150223,150200,0.0
3798,乌海市,150300,150000,0.0
3799,海勃湾区,150302,150300,0.0
3800,海南区,150303,150300,0.0
3801,乌达区,150304,150300,0.0
3802,赤峰市,150400,150000,18.0
3803,红山区,150402,150400,0.0
3804,元宝山区,150403,150400,0.0
3805,松山区,150404,150400,0.0
3806,阿鲁科尔沁旗,150421,150400,0.0
3807,巴林左旗,150422,150400,0.0
3808,巴林右旗,150423,150400,0.0
3809,林西县,150424,150400,0.0
3810,克什克腾旗,150425,150400,0.0
3811,翁牛特旗,150426,150400,1.0
3812,喀喇沁旗,150428,150400,0.0
3813,宁城县,150429,150400,0.0
3814,敖汉旗,150430,150400,0.0
3815,通辽市,150500,150000,0.0
3816,科尔沁区,150502,150500,0.0
3817,科尔沁左翼中旗,150521,150500,0.0
3818,科尔沁左翼后旗,150522,150500,0.0
3819,开鲁县,150523,150500,0.0
3820,库伦旗,150524,150500,0.0
3821,奈曼旗,150525,150500,0.0
3822,扎鲁特旗,150526,150500,0.0
3823,霍林郭勒市,150581,150500,0.0
3824,鄂尔多斯市,150600,150000,2.0
3825,东胜区,150602,150600,0.0
3826,达拉特旗,150621,150600,0.0
3827,准格尔旗,150622,150600,0.0
3828,鄂托克前旗,150623,150600,0.0
3829,鄂托克旗,150624,150600,0.0
3830,杭锦旗,150625,150600,0.0
3831,乌审旗,150626,150600,0.0
3832,伊金霍洛旗,150627,150600,0.0
3833,呼伦贝尔市,150700,150000,4.0
3834,海拉尔区,150702,150700,0.0
3835,阿荣旗,150721,150700,0.0
3836,莫力达瓦达斡尔族自治旗,150722,150700,0.0
3837,鄂伦春自治旗,150723,150700,0.0
3838,鄂温克族自治旗,150724,150700,0.0
3839,陈巴尔虎旗,150725,150700,0.0
3840,新巴尔虎左旗,150726,150700,0.0
3841,新巴尔虎右旗,150727,150700,0.0
3842,满洲里市,150781,150700,0.0
3843,牙克石市,150782,150700,0.0
3844,扎兰屯市,150783,150700,0.0
3845,额尔古纳市,150784,150700,0.0
3846,根河市,150785,150700,0.0
3847,兴安盟,152200,150000,8.0
3848,乌兰浩特市,152201,152200,0.0
3849,阿尔山市,152202,152200,0.0
3850,科尔沁右翼前旗,152221,152200,0.0
3851,科尔沁右翼中旗,152222,152200,0.0
3852,扎赉特旗,152223,152200,0.0
3853,突泉县,152224,152200,0.0
3854,锡林郭勒盟,152500,150000,4.0
3855,二连浩特市,152501,152500,0.0
3856,锡林浩特市,152502,152500,0.0
3857,阿巴嘎旗,152522,152500,0.0
3858,苏尼特左旗,152523,152500,0.0
3859,苏尼特右旗,152524,152500,0.0
3860,东乌珠穆沁旗,152525,152500,0.0
3861,西乌珠穆沁旗,152526,152500,0.0
3862,太仆寺旗,152527,152500,0.0
3863,镶黄旗,152528,152500,0.0
3864,正镶白旗,152529,152500,0.0
3865,正蓝旗,152530,152500,0.0
3866,多伦县,152531,152500,0.0
3867,乌兰察布盟,152600,150000,26.0
3868,集宁市,152601,152600,2.0
3869,丰镇市,152602,152600,0.0
3870,卓资县,152624,152600,0.0
3871,化德县,152625,152600,0.0
3872,商都县,152626,152600,0.0
3873,兴和县,152627,152600,0.0
3874,凉城县,152629,152600,0.0
3875,察哈尔右翼前旗,152630,152600,0.0
3876,察哈尔右翼中旗,152631,152600,0.0
3877,察哈尔右翼后旗,152632,152600,0.0
3878,四子王旗,152634,152600,0.0
3879,巴彦淖尔盟,152800,150000,1.0
3880,临河市,152801,152800,0.0
3881,五原县,152822,152800,0.0
3882,磴口县,152823,152800,0.0
3883,乌拉特前旗,152824,152800,0.0
3884,乌拉特中旗,152825,152800,0.0
3885,乌拉特后旗,152826,152800,0.0
3886,杭锦后旗,152827,152800,0.0
3887,阿拉善盟,152900,150000,0.0
3888,阿拉善左旗,152921,152900,0.0
3889,阿拉善右旗,152922,152900,0.0
3890,额济纳旗,152923,152900,0.0
3891,辽宁省,210000,000000,68.0
3892,沈阳市,210100,210000,8.0
3893,和平区,210102,210100,0.0
3894,沈河区,210103,210100,0.0
3895,大东区,210104,210100,0.0
3896,皇姑区,210105,210100,0.0
3897,铁西区,210106,210100,0.0
3898,苏家屯区,210111,210100,0.0
3899,东陵区,210112,210100,0.0
3900,新城子区,210113,210100,0.0
3901,于洪区,210114,210100,0.0
3902,辽中县,210122,210100,0.0
3903,康平县,210123,210100,1.0
3904,法库县,210124,210100,0.0
3905,新民市,210181,210100,0.0
3906,大连市,210200,210000,-1.0
3907,中山区,210202,210200,0.0
3908,西岗区,210203,210200,0.0
3909,沙河口区,210204,210200,0.0
3910,甘井子区,210211,210200,0.0
3911,旅顺口区,210212,210200,0.0
3912,金州区,210213,210200,0.0
3913,长海县,210224,210200,0.0
3914,瓦房店市,210281,210200,0.0
3915,普兰店市,210282,210200,0.0
3916,庄河市,210283,210200,0.0
3917,鞍山市,210300,210000,0.0
3918,铁东区,210302,210300,0.0
3919,铁西区,210303,210300,0.0
3920,立山区,210304,210300,0.0
3921,千山区,210311,210300,0.0
3922,台安县,210321,210300,0.0
3923,岫岩满族自治县,210323,210300,0.0
3924,海城市,210381,210300,0.0
3925,抚顺市,210400,210000,0.0
3926,新抚区,210402,210400,0.0
3927,东洲区,210403,210400,0.0
3928,望花区,210404,210400,0.0
3929,顺城区,210411,210400,0.0
3930,抚顺县,210421,210400,0.0
3931,新宾满族自治县,210422,210400,0.0
3932,清原满族自治县,210423,210400,0.0
3933,本溪市,210500,210000,0.0
3934,平山区,210502,210500,0.0
3935,溪湖区,210503,210500,0.0
3936,明山区,210504,210500,0.0
3937,南芬区,210505,210500,0.0
3938,本溪满族自治县,210521,210500,0.0
3939,桓仁满族自治县,210522,210500,0.0
3940,丹东市,210600,210000,0.0
3941,元宝区,210602,210600,0.0
3942,振兴区,210603,210600,0.0
3943,振安区,210604,210600,0.0
3944,宽甸满族自治县,210624,210600,0.0
3945,东港市,210681,210600,0.0
3946,凤城市,210682,210600,0.0
3947,锦州市,210700,210000,4.0
3948,古塔区,210702,210700,0.0
3949,凌河区,210703,210700,0.0
3950,太和区,210711,210700,0.0
3951,黑山县,210726,210700,0.0
3952,义县,210727,210700,0.0
3953,凌海市,210781,210700,2.0
3954,北宁市,210782,210700,0.0
3955,营口市,210800,210000,0.0
3956,站前区,210802,210800,0.0
3957,西市区,210803,210800,0.0
3958,鲅鱼圈区,210804,210800,0.0
3959,老边区,210811,210800,0.0
3960,盖州市,210881,210800,0.0
3961,大石桥市,210882,210800,0.0
3962,阜新市,210900,210000,0.0
3963,海州区,210902,210900,0.0
3964,新邱区,210903,210900,0.0
3965,太平区,210904,210900,0.0
3966,清河门区,210905,210900,0.0
3967,细河区,210911,210900,0.0
3968,阜新蒙古族自治县,210921,210900,0.0
3969,彰武县,210922,210900,0.0
3970,辽阳市,211000,210000,0.0
3971,白塔区,211002,211000,0.0
3972,文圣区,211003,211000,0.0
3973,宏伟区,211004,211000,0.0
3974,弓长岭区,211005,211000,0.0
3975,太子河区,211011,211000,0.0
3976,辽阳县,211021,211000,0.0
3977,灯塔市,211081,211000,0.0
3978,盘锦市,211100,210000,0.0
3979,双台子区,211102,211100,0.0
3980,兴隆台区,211103,211100,0.0
3981,大洼县,211121,211100,0.0
3982,盘山县,211122,211100,0.0
3983,铁岭市,211200,210000,0.0
3984,银州区,211202,211200,0.0
3985,清河区,211204,211200,0.0
3986,铁岭县,211221,211200,0.0
3987,西丰县,211223,211200,0.0
3988,昌图县,211224,211200,0.0
3989,铁法市,211281,211200,0.0
3990,开原市,211282,211200,0.0
3991,朝阳市,211300,210000,1.0
3992,双塔区,211302,211300,0.0
3993,龙城区,211303,211300,0.0
3994,朝阳县,211321,211300,0.0
3995,建平县,211322,211300,0.0
3996,喀喇沁左翼蒙古族自治县,211324,211300,0.0
3997,北票市,211381,211300,0.0
3998,凌源市,211382,211300,0.0
3999,葫芦岛市,211400,210000,50.0
4000,连山区,211402,211400,0.0
4001,龙港区,211403,211400,0.0
4002,南票区,211404,211400,0.0
4003,绥中县,211421,211400,2.0
4004,建昌县,211422,211400,0.0
4005,兴城市,211481,211400,1.0
4006,吉林省,220000,000000,18.0
4007,长春市,220100,220000,5.0
4008,南关区,220102,220100,0.0
4009,宽城区,220103,220100,0.0
4010,朝阳区,220104,220100,0.0
4011,二道区,220105,220100,0.0
4012,绿园区,220106,220100,0.0
4013,双阳区,220112,220100,0.0
4014,农安县,220122,220100,0.0
4015,九台市,220181,220100,0.0
4016,榆树市,220182,220100,0.0
4017,德惠市,220183,220100,0.0
4018,吉林市,220200,220000,0.0
4019,昌邑区,220202,220200,0.0
4020,龙潭区,220203,220200,0.0
4021,船营区,220204,220200,0.0
4022,丰满区,220211,220200,0.0
4023,永吉县,220221,220200,0.0
4024,蛟河市,220281,220200,0.0
4025,桦甸市,220282,220200,0.0
4026,舒兰市,220283,220200,0.0
4027,磐石市,220284,220200,0.0
4028,四平市,220300,220000,8.0
4029,铁西区,220302,220300,0.0
4030,铁东区,220303,220300,0.0
4031,梨树县,220322,220300,0.0
4032,伊通满族自治县,220323,220300,0.0
4033,公主岭市,220381,220300,1.0
4034,双辽市,220382,220300,0.0
4035,辽源市,220400,220000,1.0
4036,龙山区,220402,220400,0.0
4037,西安区,220403,220400,0.0
4038,东丰县,220421,220400,0.0
4039,东辽县,220422,220400,0.0
4040,通化市,220500,220000,0.0
4041,东昌区,220502,220500,0.0
4042,二道江区,220503,220500,0.0
4043,通化县,220521,220500,0.0
4044,辉南县,220523,220500,0.0
4045,柳河县,220524,220500,0.0
4046,梅河口市,220581,220500,0.0
4047,集安市,220582,220500,0.0
4048,白山市,220600,220000,0.0
4049,八道江区,220602,220600,0.0
4050,抚松县,220621,220600,0.0
4051,靖宇县,220622,220600,0.0
4052,长白朝鲜族自治县,220623,220600,0.0
4053,江源县,220625,220600,0.0
4054,临江市,220681,220600,0.0
4055,松原市,220700,220000,2.0
4056,宁江区,220702,220700,0.0
4057,前郭尔罗斯蒙古族自治县,220721,220700,0.0
4058,长岭县,220722,220700,0.0
4059,乾安县,220723,220700,0.0
4060,扶余县,220724,220700,1.0
4061,白城市,220800,220000,1.0
4062,洮北区,220802,220800,0.0
4063,镇赉县,220821,220800,0.0
4064,通榆县,220822,220800,0.0
4065,洮南市,220881,220800,1.0
4066,大安市,220882,220800,0.0
4067,延边朝鲜族自治州,222400,220000,1.0
4068,延吉市,222401,222400,0.0
4069,图们市,222402,222400,0.0
4070,敦化市,222403,222400,0.0
4071,珲春市,222404,222400,0.0
4072,龙井市,222405,222400,0.0
4073,和龙市,222406,222400,0.0
4074,汪清县,222424,222400,0.0
4075,安图县,222426,222400,0.0
4076,黑龙江,230000,000000,48.0
4077,哈尔滨市,230100,230000,9.0
4078,道里区,230102,230100,0.0
4079,南岗区,230103,230100,0.0
4080,道外区,230104,230100,0.0
4081,太平区,230105,230100,0.0
4082,香坊区,230106,230100,0.0
4083,动力区,230107,230100,0.0
4084,平房区,230108,230100,0.0
4085,呼兰县,230121,230100,0.0
4086,依兰县,230123,230100,0.0
4087,方正县,230124,230100,0.0
4088,宾县,230125,230100,0.0
4089,巴彦县,230126,230100,0.0
4090,木兰县,230127,230100,0.0
4091,通河县,230128,230100,0.0
4092,延寿县,230129,230100,0.0
4093,阿城市,230181,230100,0.0
4094,双城市,230182,230100,0.0
4095,尚志市,230183,230100,0.0
4096,五常市,230184,230100,0.0
4097,齐齐哈尔市,230200,230000,33.0
4098,龙沙区,230202,230200,0.0
4099,建华区,230203,230200,0.0
4100,铁锋区,230204,230200,0.0
4101,昂昂溪区,230205,230200,0.0
4102,富拉尔基区,230206,230200,0.0
4103,碾子山区,230207,230200,0.0
4104,梅里斯达斡尔族区,230208,230200,0.0
4105,龙江县,230221,230200,0.0
4106,依安县,230223,230200,0.0
4107,泰来县,230224,230200,0.0
4108,甘南县,230225,230200,0.0
4109,富裕县,230227,230200,0.0
4110,克山县,230229,230200,0.0
4111,克东县,230230,230200,0.0
4112,拜泉县,230231,230200,0.0
4113,讷河市,230281,230200,13.0
4114,鸡西市,230300,230000,0.0
4115,鸡冠区,230302,230300,0.0
4116,恒山区,230303,230300,0.0
4117,滴道区,230304,230300,0.0
4118,梨树区,230305,230300,0.0
4119,城子河区,230306,230300,0.0
4120,麻山区,230307,230300,0.0
4121,鸡东县,230321,230300,0.0
4122,虎林市,230381,230300,0.0
4123,密山市,230382,230300,0.0
4124,鹤岗市,230400,230000,0.0
4125,向阳区,230402,230400,0.0
4126,工农区,230403,230400,0.0
4127,南山区,230404,230400,0.0
4128,兴安区,230405,230400,0.0
4129,东山区,230406,230400,0.0
4130,兴山区,230407,230400,0.0
4131,萝北县,230421,230400,0.0
4132,绥滨县,230422,230400,0.0
4133,双鸭山市,230500,230000,0.0
4134,尖山区,230502,230500,0.0
4135,岭东区,230503,230500,0.0
4136,四方台区,230505,230500,0.0
4137,宝山区,230506,230500,0.0
4138,集贤县,230521,230500,0.0
4139,友谊县,230522,230500,0.0
4140,宝清县,230523,230500,0.0
4141,饶河县,230524,230500,0.0
4142,大庆市,230600,230000,0.0
4143,萨尔图区,230602,230600,0.0
4144,龙凤区,230603,230600,0.0
4145,让胡路区,230604,230600,0.0
4146,红岗区,230605,230600,0.0
4147,大同区,230606,230600,0.0
4148,肇州县,230621,230600,0.0
4149,肇源县,230622,230600,0.0
4150,林甸县,230623,230600,0.0
4151,杜尔伯特蒙古族自治县,230624,230600,0.0
4152,伊春市,230700,230000,0.0
4153,伊春区,230702,230700,0.0
4154,南岔区,230703,230700,0.0
4155,友好区,230704,230700,0.0
4156,西林区,230705,230700,0.0
4157,翠峦区,230706,230700,0.0
4158,新青区,230707,230700,0.0
4159,美溪区,230708,230700,0.0
4160,金山屯区,230709,230700,0.0
4161,五营区,230710,230700,0.0
4162,乌马河区,230711,230700,0.0
4163,汤旺河区,230712,230700,0.0
4164,带岭区,230713,230700,0.0
4165,乌伊岭区,230714,230700,0.0
4166,红星区,230715,230700,0.0
4167,上甘岭区,230716,230700,0.0
4168,嘉荫县,230722,230700,0.0
4169,铁力市,230781,230700,0.0
4170,佳木斯市,230800,230000,0.0
4171,永红区,230802,230800,0.0
4172,向阳区,230803,230800,0.0
4173,前进区,230804,230800,0.0
4174,东风区,230805,230800,0.0
4175,郊区,230811,230800,0.0
